219;10;431
12;230;432
525;84;535
21;524;535
74;75;456
30;31;455
43;389;511
388;62;510
286;387;542
345;402;558
403;346;559
461;333;550
402;32;558
73;403;559
320;399;538
400;321;539
394;325;548
324;395;549
59;60;465
45;46;464
286;405;498
405;332;498
326;383;501
384;327;502
458;319;555
330;386;477
387;331;478
386;330;505
331;387;504
355;424;523
60;418;465
417;45;464
334;425;543
382;458;555
399;320;472
321;400;473
320;538;546
539;321;547
328;406;484
407;329;485
406;311;484
310;407;485
218;217;433
232;231;434
331;389;486
388;330;487
234;233;435
216;215;436
63;64;481
41;42;482
343;388;510
389;344;511
236;235;437
214;213;438
372;525;535
524;372;535
64;65;439
40;41;440
224;223;441
226;225;442
523;334;543
309;417;464
418;308;465
31;402;455
403;74;456
63;481;510
482;42;511
329;390;485
391;328;484
392;303;503
325;394;488
395;324;489
326;392;503
417;309;478
308;418;477
394;67;488
38;395;489
390;329;497
328;391;496
331;417;478
418;330;477
228;397;470
398;221;471
426;292;493
339;426;493
428;322;460
323;427;459
397;329;470
328;398;471
345;428;460
427;346;459
396;338;518
392;83;525
22;393;524
405;450;491
61;62;487
43;44;486
67;68;488
37;38;489
83;84;525
21;22;524
308;416;447
310;419;444
420;311;443
49;50;480
55;56;479
293;447;550
401;303;462
412;316;468
317;413;469
400;336;545
335;399;544
357;519;534
399;288;538
289;400;539
358;404;476
42;43;511
62;63;510
224;441;512
441;223;527
226;442;528
416;287;536
337;416;536
498;332;526
385;498;526
322;414;460
415;323;459
29;30;517
75;76;516
291;415;459
414;290;460
9;401;537
35;36;500
69;70;499
325;429;548
430;324;549
221;220;471
229;228;470
332;405;491
303;401;503
367;539;547
538;366;546
1;21;535
84;1;535
68;453;488
454;37;489
343;481;546
482;344;547
408;49;480
56;409;479
447;293;490
23;24;475
81;82;474
324;410;500
411;325;499
326;412;474
413;327;475
481;343;510
344;482;511
412;81;474
24;413;475
512;441;560
405;286;542
410;35;500
70;411;499
346;427;559
428;345;558
316;412;501
413;317;502
519;333;534
51;52;514
53;54;515
412;326;501
327;413;502
427;72;559
33;428;558
11;224;512
379;421;492
466;357;534
457;380;530
227;226;528
223;222;527
448;373;532
374;449;533
32;33;558
72;73;559
352;521;554
36;454;500
453;69;499
493;365;507
339;493;507
421;293;492
490;340;506
364;490;506
286;457;530
64;439;481
440;41;482
426;396;518
492;293;550
466;352;554
306;448;532
449;307;533
425;334;515
334;424;514
458;382;536
287;458;536
325;453;499
454;324;500
450;365;493
424;51;514
54;425;515
292;426;518
450;292;491
352;466;531
292;450;493
466;302;531
453;325;488
324;454;489
424;334;523
299;463;513
385;457;498
463;338;513
425;356;543
457;286;498
473;400;545
399;472;544
381;458;529
301;473;545
472;300;544
458;287;529
76;446;516
445;29;517
429;300;548
301;430;549
441;318;560
332;463;526
519;357;520
521;299;554
494;348;508
349;495;509
341;494;508
495;342;509
285;519;520
294;523;543
461;302;534
401;462;537
463;299;526
334;483;515
483;334;514
333;461;534
302;466;534
52;483;514
483;53;515
337;461;550
387;478;542
357;466;554
366;540;546
541;367;547
540;343;546
344;541;547
347;512;560
352;531;551
357;513;520
347;521;522
538;288;552
289;539;553
521;352;522
366;538;552
539;367;553
513;338;520
512;347;522
11;512;522
531;361;551
297;494;556
495;298;557
299;513;554
513;357;554
505;297;556
298;504;557
522;352;551
494;341;556
342;495;557
504;387;557
386;505;556
11;522;551
578;657;737
657;613;737
629;594;655
595;630;656
571;629;655
630;572;656
739;569;768
249;637;827
632;581;680
629;571;674
572;630;673
569;739;809
611;565;676
564;612;675
141;142;652
91;92;651
15;249;827
674;246;802
251;673;803
563;664;692
589;635;649
636;588;650
589;644;651
645;588;652
644;590;651
591;645;652
594;629;717
630;595;718
634;561;658
626;582;698
583;627;699
565;611;695
612;564;696
637;249;718
590;646;654
647;591;653
691;576;705
577;690;706
687;135;703
98;686;704
566;612;719
611;567;720
646;592;654
593;647;653
652;142;728
91;651;727
612;566;690
567;611;691
692;664;752
629;674;802
673;630;803
643;624;771
625;642;770
615;112;684
121;616;685
643;771;816
770;642;817
566;626;698
627;567;699
129;130;639
103;104;638
119;632;701
631;114;700
623;796;801
123;640;782
641;110;783
580;615;684
616;581;685
580;634;658
122;123;782
110;111;783
581;632;754
631;580;755
581;616;697
662;623;801
112;615;783
616;121;782
632;680;819
615;580;702
639;130;671
103;638;672
579;648;799
648;579;800
627;583;725
582;626;724
579;669;800
670;579;799
624;772;784
773;625;785
586;626;719
627;587;720
251;252;673
245;246;674
626;566;719
567;627;720
642;625;829
624;643;828
599;687;703
686;598;704
624;667;772
668;625;773
694;125;763
108;693;762
667;565;695
564;668;696
626;586;708
587;627;707
578;806;831
680;570;819
657;578;831
256;257;644
240;241;645
659;602;677
588;636;792
635;589;793
258;259;646
238;239;647
14;707;725
708;16;724
707;627;725
626;708;724
16;255;649
242;14;650
580;631;743
576;691;820
690;577;821
717;629;802
630;718;803
634;570;680
667;695;760
696;668;761
124;125;694
108;109;693
90;654;745
653;143;744
631;570;743
771;573;816
574;770;817
690;598;706
599;691;705
570;631;798
571;655;784
656;572;785
585;641;723
685;581;754
580;684;755
655;618;784
617;656;785
581;661;680
114;631;755
632;119;754
658;561;794
561;634;759
674;571;772
572;673;773
573;665;816
666;574;817
576;639;824
638;577;825
597;638;716
639;596;715
638;104;716
129;639;715
88;89;689
144;145;688
637;718;831
570;634;743
677;602;779
118;119;701
114;115;700
89;90;745
143;144;744
146;147;669
86;87;670
572;773;785
772;571;784
139;636;732
635;94;731
100;8;729
132;6;730
8;101;729
6;133;730
13;237;659
260;13;660
796;575;801
634;580;743
651;590;727
591;652;728
665;619;816
620;666;817
722;588;792
589;721;793
609;658;794
577;638;748
639;576;749
608;739;768
661;614;795
561;661;795
130;131;671
102;103;672
13;659;677
636;139;792
94;635;793
253;683;746
682;244;747
146;669;750
670;87;751
613;692;723
638;597;748
596;639;749
645;241;709
256;644;710
644;257;711
240;645;712
258;646;711
647;239;712
646;259;713
238;647;714
689;89;745
144;688;744
253;254;683
243;244;682
659;714;777
713;660;778
584;640;741
641;585;740
589;649;710
650;588;709
644;589;710
588;645;709
242;650;709
649;255;710
579;670;738
134;135;687
98;99;686
670;603;738
646;590;711
591;647;712
714;593;777
592;713;778
590;644;711
645;591;712
663;618;805
617;664;804
562;663;805
664;563;804
613;723;826
647;593;714
592;646;713
640;584;726
143;653;728
654;90;727
699;567;735
566;698;736
622;699;735
698;621;736
739;614;809
718;595;831
665;573;780
574;666;781
640;123;741
110;641;740
141;652;722
651;92;721
693;607;762
606;694;763
603;660;738
639;671;824
672;638;825
669;602;750
603;670;751
623;662;836
662;594;836
16;649;724
650;14;725
649;635;807
636;650;808
625;668;829
667;624;828
668;564;829
565;667;828
659;237;714
260;660;713
120;121;685
112;113;684
683;605;746
604;682;747
95;96;678
137;138;679
597;757;823
756;596;822
673;605;773
604;674;772
679;583;699
582;678;698
111;112;783
121;122;782
589;651;721
652;588;722
597;716;757
715;596;756
580;658;702
598;686;706
687;599;705
622;679;699
678;621;698
686;600;706
601;687;705
590;654;727
653;591;728
661;581;697
606;665;780
666;607;781
593;653;744
654;592;745
697;616;769
731;582;807
583;732;808
680;661;759
584;681;726
97;98;704
135;136;703
681;584;818
655;594;733
142;143;728
90;91;727
806;637;831
691;611;820
612;690;821
678;582;731
583;679;732
723;641;767
682;587;707
586;683;708
595;656;734
569;697;769
585;692;752
766;609;826
695;611;720
612;696;719
618;655;805
656;617;804
738;660;813
584;753;818
140;141;722
92;93;721
613;657;812
116;7;758
7;117;758
683;254;708
243;682;707
618;663;833
664;617;832
594;662;733
586;696;761
695;587;760
635;731;807
732;636;808
126;665;763
666;107;762
614;661;809
660;13;813
254;16;708
14;243;707
800;148;811
85;799;811
658;609;766
138;139;732
94;95;731
107;666;787
665;126;786
663;562;818
621;678;834
679;622;835
609;737;826
678;96;834
137;679;835
675;597;814
596;676;815
671;601;824
600;672;825
123;124;741
109;110;740
661;561;759
681;562;774
608;681;774
602;659;777
660;603;778
595;734;831
606;663;753
664;607;752
663;606;780
607;664;781
631;700;798
124;694;741
693;109;740
610;701;819
734;657;831
676;596;749
597;675;748
596;815;822
814;597;823
682;604;760
605;683;761
587;682;760
683;586;761
241;242;709
255;256;710
607;666;762
665;606;763
257;258;711
239;240;712
127;128;756
105;106;757
619;665;786
666;620;787
259;260;713
237;238;714
648;800;811
799;648;811
128;129;715
104;105;716
247;248;717
249;250;718
798;610;819
702;568;767
585;693;740
694;584;741
95;678;731
679;138;732
615;702;767
127;756;786
757;106;787
668;605;761
604;667;760
669;579;779
601;671;764
672;600;765
602;669;779
693;585;752
584;694;753
671;131;764
102;672;765
605;668;773
667;604;772
607;693;752
694;606;753
673;252;746
245;674;747
704;598;736
599;703;735
605;673;746
674;604;747
621;704;736
703;622;735
669;147;800
86;670;799
726;681;768
125;126;763
107;108;762
131;132;764
101;102;765
147;148;800
85;86;799
692;585;723
696;586;719
587;695;720
113;114;755
119;120;754
723;568;826
677;579;738
688;593;744
592;689;745
675;612;821
611;676;820
794;633;810
564;675;814
676;565;815
106;107;787
126;127;786
717;248;788
247;717;802
718;250;803
563;692;812
692;613;812
634;680;759
608;774;801
774;662;801
691;599;735
598;690;736
93;94;793
139;140;792
567;691;735
690;566;736
13;677;813
99;100;776
133;134;775
601;705;824
706;600;825
661;697;809
252;253;746
244;245;747
681;608;768
579;677;779
815;643;822
642;814;823
5;85;811
148;5;811
132;730;764
729;101;765
619;756;822
757;620;823
684;113;755
120;685;754
568;723;767
87;88;751
145;146;750
600;686;776
687;601;775
602;688;750
689;603;751
756;619;786
620;757;787
688;145;750
88;689;751
717;788;836
562;681;818
686;99;776
134;687;775
622;703;835
704;621;834
593;688;777
689;592;778
609;794;810
115;116;790
117;118;791
688;602;777
603;689;778
703;136;835
97;704;834
248;15;788
633;742;810
655;733;805
250;251;803
246;247;802
724;649;807
650;725;808
96;97;834
136;137;835
796;628;830
100;729;776
730;133;775
640;769;782
568;766;826
769;616;782
615;767;783
767;641;783
733;562;805
128;715;756
716;105;757
702;658;766
568;702;766
628;742;830
582;724;807
725;583;808
701;610;791
610;700;790
657;734;812
734;563;812
697;569;809
729;600;776
601;730;775
640;726;769
700;115;790
118;701;791
569;726;768
742;628;806
726;569;769
578;742;806
600;729;765
730;601;764
700;610;798
739;575;789
733;662;774
614;739;789
701;632;819
562;733;774
748;675;821
676;749;820
734;656;804
577;748;821
749;576;820
563;734;804
140;722;792
721;93;793
705;576;824
577;706;825
594;717;836
739;608;801
633;794;795
575;796;830
625;770;785
771;624;784
770;617;785
618;771;784
794;561;795
570;798;819
578;737;810
677;738;813
575;739;801
610;758;791
758;610;790
737;609;810
742;578;810
116;758;790
758;117;791
737;613;826
753;663;818
742;633;830
643;816;822
817;642;823
816;619;822
620;817;823
788;623;836
806;628;827
789;633;795
796;623;797
815;565;828
564;814;829
628;796;797
643;815;828
814;642;829
614;789;795
623;788;797
788;15;797
637;806;827
770;574;832
573;771;833
789;575;830
633;789;830
780;573;833
574;781;832
628;797;827
617;770;832
771;618;833
663;780;833
781;664;832
797;15;827
196;1;995
148;5;997
36;2;996
164;6;998
1;21;995
2;149;996
5;181;997
6;133;998
918;187;976
919;139;977
920;27;978
921;155;979
878;939;980
879;940;982
880;941;981
881;942;983
894;939;968
939;854;968
895;940;969
940;855;969
896;941;970
941;856;970
897;942;971
942;857;971
866;918;976
867;919;977
868;920;978
869;921;979
918;866;1029
919;867;1030
920;868;1031
921;869;1032
187;918;1113
139;919;1114
27;920;1111
155;921;1112
935;842;1106
938;845;1109
937;844;1107
863;963;1034
963;907;1034
1079;949;1158
854;926;1132
855;927;1134
856;928;1133
857;929;1135
850;1011;1013
1011;922;1013
852;1012;1014
1012;924;1014
934;1079;1158
926;854;1054
927;855;1055
928;856;1056
929;857;1057
904;949;1079
943;25;1111
944;153;1112
945;185;1113
946;137;1114
25;26;1111
153;154;1112
185;186;1113
137;138;1114
930;842;965
931;844;967
932;843;964
933;845;966
980;939;1123
982;940;1125
981;941;1124
983;942;1126
842;930;1140
844;931;1141
843;932;1142
845;933;1143
842;935;1178
844;937;1179
936;868;1176
845;938;1177
843;950;1108
845;952;1109
842;951;1106
844;953;1107
926;1003;1132
927;1004;1134
928;1005;1133
929;1006;1135
843;1108;1176
878;980;1085
879;982;1087
880;981;1086
881;983;1088
868;936;1031
948;852;963
1013;878;1085
1014;879;1087
1015;880;1086
1016;881;1088
851;947;1202
947;988;1202
950;862;1033
952;864;1035
886;950;1033
888;952;1035
951;863;1034
953;865;1036
887;951;1034
889;953;1036
963;852;1087
1003;926;1119
1004;927;1120
1005;928;1121
1006;929;1122
947;902;1103
1138;952;1150
28;29;957
156;157;958
188;189;955
140;141;956
864;952;1138
959;886;1062
960;887;1063
961;888;1064
962;889;1065
860;1029;1068
861;1030;1070
858;1031;1067
859;1032;1069
925;1138;1150
1029;935;1068
1030;937;1070
1031;936;1067
1032;938;1069
854;939;1037
939;878;1037
855;940;1038
940;879;1038
941;880;1039
856;941;1039
942;881;1040
857;942;1040
907;963;1087
898;984;991
984;874;991
899;985;992
985;875;992
900;986;993
901;987;994
986;876;993
987;877;994
959;898;991
858;959;991
961;899;992
859;961;992
960;900;993
860;960;993
962;901;994
861;962;994
974;191;1119
975;143;1120
972;31;1121
973;159;1122
838;980;1123
839;981;1124
840;982;1125
841;983;1126
968;870;999
894;968;999
969;871;1000
895;969;1000
970;872;1001
896;970;1001
971;873;1002
897;971;1002
903;948;1102
954;934;1158
853;954;1158
959;1062;1098
960;1063;1100
961;1064;1099
962;1065;1101
28;957;978
156;958;979
188;955;976
140;956;977
965;842;1178
967;844;1179
868;964;1176
966;845;1177
1011;863;1145
1012;865;1148
939;894;1123
941;896;1124
940;895;1125
942;897;1126
25;943;1007
153;944;1008
185;945;1009
137;946;1010
863;1011;1102
988;947;1103
190;191;974
142;143;975
30;31;972
158;159;973
865;1012;1104
1003;870;1132
1004;871;1134
1005;872;1133
1006;873;1135
926;974;1119
927;975;1120
928;972;1121
929;973;1122
910;1021;1050
1021;882;1050
911;1022;1051
1022;884;1051
912;1023;1052
1023;883;1052
913;1024;1053
1024;885;1053
955;866;976
956;867;977
957;868;978
958;869;979
874;984;1094
875;985;1095
876;986;1096
877;987;1097
948;963;1102
874;1094;1167
875;1095;1168
876;1096;1169
877;1097;1170
862;950;1144
950;843;1147
863;951;1145
951;842;1146
865;953;1148
952;845;1150
953;844;1149
1019;843;1142
1020;845;1143
1017;842;1140
1018;844;1141
968;854;1132
969;855;1134
970;856;1133
971;857;1135
949;904;1105
947;851;1110
899;1042;1047
898;1041;1046
901;1044;1049
900;1043;1048
27;28;978
155;156;979
187;188;976
139;140;977
852;948;1136
903;1011;1066
934;954;1151
948;903;1139
1094;846;1127
1095;847;1128
1096;848;1129
1097;849;1130
902;947;1093
846;1050;1127
847;1052;1128
848;1051;1129
849;1053;1130
138;139;1114
186;187;1113
154;155;1112
26;27;1111
194;195;1188
146;147;1189
34;35;1190
162;163;1191
22;23;1192
150;151;1193
182;183;1194
134;135;1195
989;850;1085
906;989;1085
990;851;1086
908;990;1086
984;898;1046
985;899;1047
986;900;1048
987;901;1049
195;1021;1188
147;1022;1189
35;1023;1190
163;1024;1191
1025;22;1192
1026;150;1193
1027;182;1194
1028;134;1195
950;886;1108
952;888;1109
951;887;1106
953;889;1107
874;1007;1154
1007;943;1154
875;1008;1155
1008;944;1155
1009;945;1156
876;1009;1156
1010;946;1157
877;1010;1157
999;870;1171
1000;871;1172
1001;872;1173
1002;873;1174
1115;999;1171
1116;1000;1172
1117;1001;1173
1118;1002;1174
954;853;1197
955;189;1060
956;141;1061
890;955;1060
891;956;1061
957;29;1058
958;157;1059
892;957;1058
893;958;1059
1031;858;1081
1032;859;1082
1029;860;1083
1030;861;1084
1011;850;1066
920;1031;1081
921;1032;1082
918;1029;1083
919;1030;1084
1033;906;1062
1035;908;1064
1034;907;1063
1036;909;1065
974;926;1054
975;927;1055
972;928;1056
973;929;1057
1064;908;1184
1062;906;1185
1065;909;1186
1063;907;1187
858;991;1081
860;993;1083
859;992;1082
861;994;1084
989;902;1066
850;989;1066
184;185;1009
136;137;1010
24;25;1007
152;153;1008
192;193;1003
144;145;1004
32;33;1005
160;161;1006
1041;894;1046
1043;895;1048
1042;896;1047
1044;897;1049
1108;936;1176
922;1011;1145
924;1012;1148
1180;890;1198
1181;891;1199
1182;892;1200
1183;893;1201
890;1054;1198
891;1055;1199
892;1056;1200
893;1057;1201
866;955;1089
867;956;1090
868;957;1091
869;958;1092
882;995;1160
995;882;1163
883;996;1162
884;997;1159
996;883;1164
997;884;1165
885;998;1161
998;885;1166
955;890;1089
956;891;1090
957;892;1091
958;893;1092
1013;922;1017
1014;924;1018
1015;923;1019
1016;925;1020
999;846;1046
894;999;1046
1000;848;1048
895;1000;1048
1001;847;1047
896;1001;1047
1002;849;1049
897;1002;1049
882;1021;1163
884;1022;1165
883;1023;1164
885;1024;1166
1025;882;1160
1026;883;1162
1027;884;1159
1028;885;1161
33;34;1071
161;162;1072
193;194;1073
145;146;1074
878;1013;1017
879;1014;1018
880;1015;1019
881;1016;1020
23;24;1077
151;152;1078
183;184;1075
135;136;1076
846;984;1046
847;985;1047
848;986;1048
849;987;1049
959;858;1067
960;860;1068
961;859;1069
962;861;1070
898;959;1098
899;961;1099
900;960;1100
901;962;1101
892;972;1056
890;974;1054
893;973;1057
891;975;1055
192;1003;1119
144;1004;1120
32;1005;1121
160;1006;1122
1011;903;1102
190;974;1060
142;975;1061
30;972;1058
158;973;1059
886;959;1067
887;960;1068
888;961;1069
889;962;1070
1083;993;1156
1084;994;1157
1081;991;1154
1082;992;1155
972;892;1058
973;893;1059
974;890;1060
975;891;1061
988;862;1144
923;988;1144
980;906;1085
981;908;1086
982;907;1087
983;909;1088
1045;903;1066
1103;989;1152
902;989;1103
189;190;1060
141;142;1061
29;30;1058
157;158;1059
965;866;1089
967;867;1090
964;868;1091
966;869;1092
963;863;1102
920;1081;1111
921;1082;1112
1081;943;1111
1082;944;1112
918;1083;1113
919;1084;1114
1083;945;1113
1084;946;1114
904;990;1105
1012;905;1104
1080;905;1136
948;1080;1136
862;1103;1152
984;846;1094
985;847;1095
986;848;1096
987;849;1097
1105;990;1153
930;965;1180
931;967;1181
932;964;1182
933;966;1183
1016;853;1137
925;1016;1137
964;843;1176
866;965;1178
869;966;1177
867;967;1179
886;1033;1062
887;1034;1063
888;1035;1064
889;1036;1065
872;1005;1173
873;1006;1174
870;1003;1171
871;1004;1172
1005;33;1071
1006;161;1072
1003;193;1073
1004;145;1074
24;1007;1077
152;1008;1078
184;1009;1075
136;1010;1076
1029;866;1178
1030;867;1179
935;1029;1178
937;1030;1179
1032;869;1177
938;1032;1177
894;1041;1123
895;1043;1125
896;1042;1124
897;1044;1126
1007;874;1167
1008;875;1168
1009;876;1169
1010;877;1170
1104;954;1131
865;1104;1131
870;968;1132
871;969;1134
872;970;1133
873;971;1135
1151;905;1175
862;988;1103
1041;898;1098
1042;899;1099
1043;900;1100
1044;901;1101
851;990;1110
990;904;1110
1017;922;1146
1018;924;1149
1019;923;1147
1020;925;1150
905;1080;1175
882;1025;1127
883;1026;1128
1025;914;1127
1026;915;1128
884;1027;1129
885;1028;1130
1027;916;1129
1028;917;1130
906;980;1185
908;981;1184
907;982;1187
909;983;1186
846;999;1115
848;1000;1116
847;1001;1117
849;1002;1118
980;838;1185
981;839;1184
982;840;1187
983;841;1186
195;196;1163
147;148;1165
35;36;1164
163;164;1166
21;22;1160
149;150;1162
181;182;1159
133;134;1161
902;1045;1066
850;1013;1085
852;1014;1087
851;1015;1086
853;1016;1088
864;1105;1153
842;1017;1146
844;1018;1149
843;1019;1147
845;1020;1150
988;923;1202
989;906;1152
990;908;1153
196;995;1163
148;997;1165
36;996;1164
164;998;1166
995;21;1160
996;149;1162
997;181;1159
998;133;1161
1062;838;1098
1063;840;1100
1064;839;1099
1065;841;1101
1079;837;1196
1073;194;1188
1071;34;1190
1074;146;1189
1072;162;1191
837;1093;1196
191;192;1119
143;144;1120
31;32;1121
159;160;1122
1045;902;1093
23;1077;1192
151;1078;1193
183;1075;1194
135;1076;1195
854;1037;1198
1037;930;1198
855;1038;1199
1038;931;1199
1039;932;1200
856;1039;1200
857;1040;1201
1040;933;1201
1012;852;1136
878;1017;1140
879;1018;1141
880;1019;1142
881;1020;1143
991;874;1154
992;875;1155
993;876;1156
994;877;1157
1015;851;1202
923;1015;1202
1037;878;1140
1038;879;1141
1039;880;1142
1040;881;1143
1045;837;1139
837;1045;1093
1005;1071;1173
1006;1072;1174
1003;1073;1171
1004;1074;1172
1036;865;1131
909;1036;1131
838;1041;1098
839;1042;1099
840;1043;1100
841;1044;1101
1077;1007;1167
1078;1008;1168
1075;1009;1169
1076;1010;1170
905;1012;1136
949;1105;1138
1105;864;1138
947;1110;1196
1050;846;1115
1051;848;1116
1052;847;1117
1053;849;1118
914;1094;1127
915;1095;1128
916;1096;1129
917;1097;1130
1021;195;1163
1022;147;1165
1023;35;1164
1024;163;1166
22;1025;1160
150;1026;1162
182;1027;1159
134;1028;1161
837;1080;1139
1110;904;1196
1041;838;1123
1042;839;1124
1043;840;1125
1044;841;1126
1021;910;1188
1022;911;1189
1023;912;1190
1024;913;1191
914;1025;1192
915;1026;1193
916;1027;1194
917;1028;1195
930;1037;1140
931;1038;1141
932;1039;1142
933;1040;1143
906;1033;1152
908;1035;1153
1033;862;1152
1035;864;1153
910;1050;1115
911;1051;1116
912;1052;1117
913;1053;1118
1080;948;1139
1050;882;1127
1052;883;1128
1051;884;1129
1053;885;1130
903;1045;1139
1068;935;1106
887;1068;1106
886;1067;1108
1067;936;1108
1070;937;1107
889;1070;1107
888;1069;1109
1069;938;1109
1096;916;1169
1094;914;1167
1097;917;1170
1095;915;1168
853;1088;1197
930;1180;1198
931;1181;1199
932;1182;1200
933;1183;1201
837;1079;1175
1079;934;1175
1054;854;1198
1055;855;1199
1056;856;1200
1057;857;1201
965;1089;1180
967;1090;1181
964;1091;1182
966;1092;1183
838;1062;1185
840;1063;1187
839;1064;1184
841;1065;1186
910;1115;1171
911;1116;1172
912;1117;1173
913;1118;1174
949;1137;1158
1137;853;1158
943;1081;1154
944;1082;1155
945;1083;1156
946;1084;1157
934;1151;1175
1104;905;1151
954;1104;1151
1093;947;1196
1073;910;1171
1071;912;1173
1074;911;1172
1072;913;1174
916;1075;1169
917;1076;1170
914;1077;1167
915;1078;1168
912;1071;1190
913;1072;1191
910;1073;1188
911;1074;1189
1077;914;1192
1078;915;1193
1075;916;1194
1076;917;1195
904;1079;1196
1080;837;1175
1089;890;1180
1090;891;1181
1091;892;1182
1092;893;1183
1088;909;1197
922;1145;1146
923;1144;1147
1145;951;1146
924;1148;1149
1144;950;1147
1148;953;1149
1137;949;1138
925;1137;1138
1131;954;1197
909;1131;1197
1300;1220;1379
1255;1300;1379
1236;1271;1298
1272;1237;1299
1271;1214;1298
1213;1272;1299
1210;1381;1409
1381;1210;1436
1279;273;1469
1274;1223;1322
1214;1271;1316
1272;1213;1315
1253;1206;1317
1207;1254;1318
205;206;1293
43;44;1294
273;19;1469
270;1316;1445
1315;275;1446
1304;1205;1334
1230;1277;1291
1278;1231;1292
1230;1286;1294
1287;1231;1293
1286;1233;1294
1232;1287;1293
1271;1236;1359
1237;1272;1360
1268;1224;1340
1225;1269;1341
1206;1253;1337
1254;1207;1338
